,date,state,state_name,emergency_date,lat,long,confirmed,cured,deceased
766,2020-02-13,ID,Idaho,2020-03-13,44.2405,-114.4788,0.0,0.0,0.0
767,2020-02-14,ID,Idaho,2020-03-13,44.2405,-114.4788,0.0,0.0,0.0
768,2020-02-15,ID,Idaho,2020-03-13,44.2405,-114.4788,0.0,0.0,0.0
769,2020-02-16,ID,Idaho,2020-03-13,44.2405,-114.4788,0.0,0.0,0.0
770,2020-02-17,ID,Idaho,2020-03-13,44.2405,-114.4788,0.0,0.0,0.0
771,2020-02-18,ID,Idaho,2020-03-13,44.2405,-114.4788,0.0,0.0,0.0
772,2020-02-19,ID,Idaho,2020-03-13,44.2405,-114.4788,0.0,0.0,0.0
773,2020-02-20,ID,Idaho,2020-03-13,44.2405,-114.4788,0.0,0.0,0.0
774,2020-02-21,ID,Idaho,2020-03-13,44.2405,-114.4788,0.0,0.0,0.0
775,2020-02-22,ID,Idaho,2020-03-13,44.2405,-114.4788,0.0,0.0,0.0
776,2020-02-23,ID,Idaho,2020-03-13,44.2405,-114.4788,0.0,0.0,0.0
777,2020-02-24,ID,Idaho,2020-03-13,44.2405,-114.4788,0.0,0.0,0.0
778,2020-02-25,ID,Idaho,2020-03-13,44.2405,-114.4788,0.0,0.0,0.0
779,2020-02-26,ID,Idaho,2020-03-13,44.2405,-114.4788,0.0,0.0,0.0
780,2020-02-27,ID,Idaho,2020-03-13,44.2405,-114.4788,0.0,0.0,0.0
781,2020-02-28,ID,Idaho,2020-03-13,44.2405,-114.4788,0.0,0.0,0.0
782,2020-02-29,ID,Idaho,2020-03-13,44.2405,-114.4788,0.0,0.0,0.0
783,2020-03-01,ID,Idaho,2020-03-13,44.2405,-114.4788,0.0,0.0,0.0
784,2020-03-02,ID,Idaho,2020-03-13,44.2405,-114.4788,0.0,0.0,0.0
785,2020-03-03,ID,Idaho,2020-03-13,44.2405,-114.4788,0.0,0.0,0.0
786,2020-03-04,ID,Idaho,2020-03-13,44.2405,-114.4788,0.0,0.0,0.0
787,2020-03-05,ID,Idaho,2020-03-13,44.2405,-114.4788,0.0,0.0,0.0
788,2020-03-06,ID,Idaho,2020-03-13,44.2405,-114.4788,0.0,0.0,0.0
789,2020-03-07,ID,Idaho,2020-03-13,44.2405,-114.4788,0.0,0.0,0.0
790,2020-03-08,ID,Idaho,2020-03-13,44.2405,-114.4788,0.0,0.0,0.0
791,2020-03-09,ID,Idaho,2020-03-13,44.2405,-114.4788,0.0,0.0,0.0
792,2020-03-10,ID,Idaho,2020-03-13,44.2405,-114.4788,0.0,0.0,0.0
793,2020-03-11,ID,Idaho,2020-03-13,44.2405,-114.4788,0.0,0.0,0.0
794,2020-03-12,ID,Idaho,2020-03-13,44.2405,-114.4788,0.0,0.0,0.0
795,2020-03-13,ID,Idaho,2020-03-13,44.2405,-114.4788,1.0,0.0,0.0
796,2020-03-14,ID,Idaho,2020-03-13,44.2405,-114.4788,2.0,0.0,0.0
797,2020-03-15,ID,Idaho,2020-03-13,44.2405,-114.4788,5.0,0.0,0.0
798,2020-03-16,ID,Idaho,2020-03-13,44.2405,-114.4788,5.0,0.0,0.0
799,2020-03-17,ID,Idaho,2020-03-13,44.2405,-114.4788,8.0,0.0,0.0
800,2020-03-18,ID,Idaho,2020-03-13,44.2405,-114.4788,9.0,0.0,0.0
801,2020-03-19,ID,Idaho,2020-03-13,44.2405,-114.4788,11.0,0.0,0.0
802,2020-03-20,ID,Idaho,2020-03-13,44.2405,-114.4788,23.0,0.0,0.0
803,2020-03-21,ID,Idaho,2020-03-13,44.2405,-114.4788,36.0,0.0,0.0
804,2020-03-22,ID,Idaho,2020-03-13,44.2405,-114.4788,42.0,0.0,0.0
805,2020-03-23,ID,Idaho,2020-03-13,44.2405,-114.4788,42.0,0.0,0.0
806,2020-01-22,IL,Illinois,2020-03-09,40.3495,-88.9861,0.0,0.0,0.0
807,2020-01-23,IL,Illinois,2020-03-09,40.3495,-88.9861,0.0,0.0,0.0
808,2020-01-24,IL,Illinois,2020-03-09,40.3495,-88.9861,0.0,0.0,0.0
809,2020-01-25,IL,Illinois,2020-03-09,40.3495,-88.9861,0.0,0.0,0.0
810,2020-01-26,IL,Illinois,2020-03-09,40.3495,-88.9861,0.0,0.0,0.0
811,2020-01-27,IL,Illinois,2020-03-09,40.3495,-88.9861,0.0,0.0,0.0
812,2020-01-28,IL,Illinois,2020-03-09,40.3495,-88.9861,0.0,0.0,0.0
813,2020-01-29,IL,Illinois,2020-03-09,40.3495,-88.9861,0.0,0.0,0.0
814,2020-01-30,IL,Illinois,2020-03-09,40.3495,-88.9861,0.0,0.0,0.0
815,2020-01-31,IL,Illinois,2020-03-09,40.3495,-88.9861,0.0,0.0,0.0
816,2020-02-01,IL,Illinois,2020-03-09,40.3495,-88.9861,0.0,0.0,0.0
817,2020-02-02,IL,Illinois,2020-03-09,40.3495,-88.9861,0.0,0.0,0.0
818,2020-02-03,IL,Illinois,2020-03-09,40.3495,-88.9861,0.0,0.0,0.0
819,2020-02-04,IL,Illinois,2020-03-09,40.3495,-88.9861,0.0,0.0,0.0
820,2020-02-05,IL,Illinois,2020-03-09,40.3495,-88.9861,0.0,0.0,0.0
821,2020-02-06,IL,Illinois,2020-03-09,40.3495,-88.9861,0.0,0.0,0.0
822,2020-02-07,IL,Illinois,2020-03-09,40.3495,-88.9861,0.0,0.0,0.0
823,2020-02-08,IL,Illinois,2020-03-09,40.3495,-88.9861,0.0,0.0,0.0
824,2020-02-09,IL,Illinois,2020-03-09,40.3495,-88.9861,0.0,0.0,0.0
825,2020-02-10,IL,Illinois,2020-03-09,40.3495,-88.9861,0.0,0.0,0.0
826,2020-02-11,IL,Illinois,2020-03-09,40.3495,-88.9861,0.0,0.0,0.0
827,2020-02-12,IL,Illinois,2020-03-09,40.3495,-88.9861,0.0,0.0,0.0
828,2020-02-13,IL,Illinois,2020-03-09,40.3495,-88.9861,0.0,0.0,0.0
829,2020-02-14,IL,Illinois,2020-03-09,40.3495,-88.9861,0.0,0.0,0.0
830,2020-02-15,IL,Illinois,2020-03-09,40.3495,-88.9861,0.0,0.0,0.0
831,2020-02-16,IL,Illinois,2020-03-09,40.3495,-88.9861,0.0,0.0,0.0
832,2020-02-17,IL,Illinois,2020-03-09,40.3495,-88.9861,0.0,0.0,0.0
833,2020-02-18,IL,Illinois,2020-03-09,40.3495,-88.9861,0.0,0.0,0.0
834,2020-02-19,IL,Illinois,2020-03-09,40.3495,-88.9861,0.0,0.0,0.0
835,2020-02-20,IL,Illinois,2020-03-09,40.3495,-88.9861,0.0,0.0,0.0
836,2020-02-21,IL,Illinois,2020-03-09,40.3495,-88.9861,0.0,0.0,0.0
837,2020-02-22,IL,Illinois,2020-03-09,40.3495,-88.9861,0.0,0.0,0.0
838,2020-02-23,IL,Illinois,2020-03-09,40.3495,-88.9861,0.0,0.0,0.0
839,2020-02-24,IL,Illinois,2020-03-09,40.3495,-88.9861,0.0,0.0,0.0
840,2020-02-25,IL,Illinois,2020-03-09,40.3495,-88.9861,0.0,0.0,0.0
841,2020-02-26,IL,Illinois,2020-03-09,40.3495,-88.9861,0.0,0.0,0.0
842,2020-02-27,IL,Illinois,2020-03-09,40.3495,-88.9861,0.0,0.0,0.0
843,2020-02-28,IL,Illinois,2020-03-09,40.3495,-88.9861,0.0,0.0,0.0
844,2020-02-29,IL,Illinois,2020-03-09,40.3495,-88.9861,0.0,0.0,0.0
845,2020-03-01,IL,Illinois,2020-03-09,40.3495,-88.9861,0.0,0.0,0.0
846,2020-03-02,IL,Illinois,2020-03-09,40.3495,-88.9861,0.0,0.0,0.0
847,2020-03-03,IL,Illinois,2020-03-09,40.3495,-88.9861,0.0,0.0,0.0
848,2020-03-04,IL,Illinois,2020-03-09,40.3495,-88.9861,0.0,0.0,0.0
849,2020-03-05,IL,Illinois,2020-03-09,40.3495,-88.9861,0.0,0.0,0.0
850,2020-03-06,IL,Illinois,2020-03-09,40.3495,-88.9861,0.0,0.0,0.0
851,2020-03-07,IL,Illinois,2020-03-09,40.3495,-88.9861,0.0,0.0,0.0
852,2020-03-08,IL,Illinois,2020-03-09,40.3495,-88.9861,0.0,0.0,0.0
853,2020-03-09,IL,Illinois,2020-03-09,40.3495,-88.9861,0.0,0.0,0.0
854,2020-03-10,IL,Illinois,2020-03-09,40.3495,-88.9861,12.0,2.0,0.0
855,2020-03-11,IL,Illinois,2020-03-09,40.3495,-88.9861,25.0,2.0,0.0
856,2020-03-12,IL,Illinois,2020-03-09,40.3495,-88.9861,32.0,2.0,0.0
857,2020-03-13,IL,Illinois,2020-03-09,40.3495,-88.9861,46.0,2.0,0.0
858,2020-03-14,IL,Illinois,2020-03-09,40.3495,-88.9861,64.0,2.0,0.0
859,2020-03-15,IL,Illinois,2020-03-09,40.3495,-88.9861,93.0,2.0,0.0
860,2020-03-16,IL,Illinois,2020-03-09,40.3495,-88.9861,105.0,2.0,0.0
861,2020-03-17,IL,Illinois,2020-03-09,40.3495,-88.9861,161.0,2.0,1.0
862,2020-03-18,IL,Illinois,2020-03-09,40.3495,-88.9861,162.0,0.0,1.0
863,2020-03-19,IL,Illinois,2020-03-09,40.3495,-88.9861,422.0,0.0,4.0
864,2020-03-20,IL,Illinois,2020-03-09,40.3495,-88.9861,585.0,0.0,5.0
865,2020-03-21,IL,Illinois,2020-03-09,40.3495,-88.9861,753.0,0.0,6.0
866,2020-03-22,IL,Illinois,2020-03-09,40.3495,-88.9861,1049.0,0.0,9.0
867,2020-03-23,IL,Illinois,2020-03-09,40.3495,-88.9861,1049.0,0.0,9.0
868,2020-01-22,IN,Indiana,2020-03-06,39.8494,-86.2583,0.0,0.0,0.0
869,2020-01-23,IN,Indiana,2020-03-06,39.8494,-86.2583,0.0,0.0,0.0
870,2020-01-24,IN,Indiana,2020-03-06,39.8494,-86.2583,0.0,0.0,0.0
871,2020-01-25,IN,Indiana,2020-03-06,39.8494,-86.2583,0.0,0.0,0.0
872,2020-01-26,IN,Indiana,2020-03-06,39.8494,-86.2583,0.0,0.0,0.0
873,2020-01-27,IN,Indiana,2020-03-06,39.8494,-86.2583,0.0,0.0,0.0
874,2020-01-28,IN,Indiana,2020-03-06,39.8494,-86.2583,0.0,0.0,0.0
875,2020-01-29,IN,Indiana,2020-03-06,39.8494,-86.2583,0.0,0.0,0.0
876,2020-01-30,IN,Indiana,2020-03-06,39.8494,-86.2583,0.0,0.0,0.0
877,2020-01-31,IN,Indiana,2020-03-06,39.8494,-86.2583,0.0,0.0,0.0
878,2020-02-01,IN,Indiana,2020-03-06,39.8494,-86.2583,0.0,0.0,0.0
879,2020-02-02,IN,Indiana,2020-03-06,39.8494,-86.2583,0.0,0.0,0.0
880,2020-02-03,IN,Indiana,2020-03-06,39.8494,-86.2583,0.0,0.0,0.0
881,2020-02-04,IN,Indiana,2020-03-06,39.8494,-86.2583,0.0,0.0,0.0
882,2020-02-05,IN,Indiana,2020-03-06,39.8494,-86.2583,0.0,0.0,0.0
883,2020-02-06,IN,Indiana,2020-03-06,39.8494,-86.2583,0.0,0.0,0.0
884,2020-02-07,IN,Indiana,2020-03-06,39.8494,-86.2583,0.0,0.0,0.0
885,2020-02-08,IN,Indiana,2020-03-06,39.8494,-86.2583,0.0,0.0,0.0
886,2020-02-09,IN,Indiana,2020-03-06,39.8494,-86.2583,0.0,0.0,0.0
887,2020-02-10,IN,Indiana,2020-03-06,39.8494,-86.2583,0.0,0.0,0.0
888,2020-02-11,IN,Indiana,2020-03-06,39.8494,-86.2583,0.0,0.0,0.0
889,2020-02-12,IN,Indiana,2020-03-06,39.8494,-86.2583,0.0,0.0,0.0
890,2020-02-13,IN,Indiana,2020-03-06,39.8494,-86.2583,0.0,0.0,0.0
891,2020-02-14,IN,Indiana,2020-03-06,39.8494,-86.2583,0.0,0.0,0.0
892,2020-02-15,IN,Indiana,2020-03-06,39.8494,-86.2583,0.0,0.0,0.0
893,2020-02-16,IN,Indiana,2020-03-06,39.8494,-86.2583,0.0,0.0,0.0
894,2020-02-17,IN,Indiana,2020-03-06,39.8494,-86.2583,0.0,0.0,0.0
895,2020-02-18,IN,Indiana,2020-03-06,39.8494,-86.2583,0.0,0.0,0.0
896,2020-02-19,IN,Indiana,2020-03-06,39.8494,-86.2583,0.0,0.0,0.0
897,2020-02-20,IN,Indiana,2020-03-06,39.8494,-86.2583,0.0,0.0,0.0
898,2020-02-21,IN,Indiana,2020-03-06,39.8494,-86.2583,0.0,0.0,0.0
899,2020-02-22,IN,Indiana,2020-03-06,39.8494,-86.2583,0.0,0.0,0.0
900,2020-02-23,IN,Indiana,2020-03-06,39.8494,-86.2583,0.0,0.0,0.0
901,2020-02-24,IN,Indiana,2020-03-06,39.8494,-86.2583,0.0,0.0,0.0
902,2020-02-25,IN,Indiana,2020-03-06,39.8494,-86.2583,0.0,0.0,0.0
903,2020-02-26,IN,Indiana,2020-03-06,39.8494,-86.2583,0.0,0.0,0.0
904,2020-02-27,IN,Indiana,2020-03-06,39.8494,-86.2583,0.0,0.0,0.0
905,2020-02-28,IN,Indiana,2020-03-06,39.8494,-86.2583,0.0,0.0,0.0
906,2020-02-29,IN,Indiana,2020-03-06,39.8494,-86.2583,0.0,0.0,0.0
907,2020-03-01,IN,Indiana,2020-03-06,39.8494,-86.2583,0.0,0.0,0.0
908,2020-03-02,IN,Indiana,2020-03-06,39.8494,-86.2583,0.0,0.0,0.0
909,2020-03-03,IN,Indiana,2020-03-06,39.8494,-86.2583,0.0,0.0,0.0
910,2020-03-04,IN,Indiana,2020-03-06,39.8494,-86.2583,0.0,0.0,0.0
911,2020-03-05,IN,Indiana,2020-03-06,39.8494,-86.2583,0.0,0.0,0.0
912,2020-03-06,IN,Indiana,2020-03-06,39.8494,-86.2583,0.0,0.0,0.0
913,2020-03-07,IN,Indiana,2020-03-06,39.8494,-86.2583,0.0,0.0,0.0
914,2020-03-08,IN,Indiana,2020-03-06,39.8494,-86.2583,0.0,0.0,0.0
915,2020-03-09,IN,Indiana,2020-03-06,39.8494,-86.2583,0.0,0.0,0.0
916,2020-03-10,IN,Indiana,2020-03-06,39.8494,-86.2583,6.0,0.0,0.0
917,2020-03-11,IN,Indiana,2020-03-06,39.8494,-86.2583,11.0,0.0,0.0
918,2020-03-12,IN,Indiana,2020-03-06,39.8494,-86.2583,13.0,0.0,0.0
919,2020-03-13,IN,Indiana,2020-03-06,39.8494,-86.2583,13.0,0.0,0.0
920,2020-03-14,IN,Indiana,2020-03-06,39.8494,-86.2583,16.0,0.0,0.0
921,2020-03-15,IN,Indiana,2020-03-06,39.8494,-86.2583,20.0,0.0,0.0
922,2020-03-16,IN,Indiana,2020-03-06,39.8494,-86.2583,25.0,0.0,1.0
923,2020-03-17,IN,Indiana,2020-03-06,39.8494,-86.2583,30.0,0.0,2.0
924,2020-03-18,IN,Indiana,2020-03-06,39.8494,-86.2583,39.0,0.0,2.0
925,2020-03-19,IN,Indiana,2020-03-06,39.8494,-86.2583,60.0,0.0,2.0
926,2020-03-20,IN,Indiana,2020-03-06,39.8494,-86.2583,86.0,0.0,2.0
927,2020-03-21,IN,Indiana,2020-03-06,39.8494,-86.2583,128.0,0.0,4.0
928,2020-03-22,IN,Indiana,2020-03-06,39.8494,-86.2583,201.0,0.0,6.0
929,2020-03-23,IN,Indiana,2020-03-06,39.8494,-86.2583,201.0,0.0,6.0
930,2020-01-22,IA,Iowa,2020-03-09,42.0115,-93.2105,0.0,0.0,0.0
931,2020-01-23,IA,Iowa,2020-03-09,42.0115,-93.2105,0.0,0.0,0.0
932,2020-01-24,IA,Iowa,2020-03-09,42.0115,-93.2105,0.0,0.0,0.0
933,2020-01-25,IA,Iowa,2020-03-09,42.0115,-93.2105,0.0,0.0,0.0
934,2020-01-26,IA,Iowa,2020-03-09,42.0115,-93.2105,0.0,0.0,0.0
935,2020-01-27,IA,Iowa,2020-03-09,42.0115,-93.2105,0.0,0.0,0.0
936,2020-01-28,IA,Iowa,2020-03-09,42.0115,-93.2105,0.0,0.0,0.0
937,2020-01-29,IA,Iowa,2020-03-09,42.0115,-93.2105,0.0,0.0,0.0
938,2020-01-30,IA,Iowa,2020-03-09,42.0115,-93.2105,0.0,0.0,0.0
939,2020-01-31,IA,Iowa,2020-03-09,42.0115,-93.2105,0.0,0.0,0.0
940,2020-02-01,IA,Iowa,2020-03-09,42.0115,-93.2105,0.0,0.0,0.0
941,2020-02-02,IA,Iowa,2020-03-09,42.0115,-93.2105,0.0,0.0,0.0
942,2020-02-03,IA,Iowa,2020-03-09,42.0115,-93.2105,0.0,0.0,0.0
943,2020-02-04,IA,Iowa,2020-03-09,42.0115,-93.2105,0.0,0.0,0.0
944,2020-02-05,IA,Iowa,2020-03-09,42.0115,-93.2105,0.0,0.0,0.0
945,2020-02-06,IA,Iowa,2020-03-09,42.0115,-93.2105,0.0,0.0,0.0
946,2020-02-07,IA,Iowa,2020-03-09,42.0115,-93.2105,0.0,0.0,0.0
947,2020-02-08,IA,Iowa,2020-03-09,42.0115,-93.2105,0.0,0.0,0.0
948,2020-02-09,IA,Iowa,2020-03-09,42.0115,-93.2105,0.0,0.0,0.0
949,2020-02-10,IA,Iowa,2020-03-09,42.0115,-93.2105,0.0,0.0,0.0
950,2020-02-11,IA,Iowa,2020-03-09,42.0115,-93.2105,0.0,0.0,0.0
951,2020-02-12,IA,Iowa,2020-03-09,42.0115,-93.2105,0.0,0.0,0.0
952,2020-02-13,IA,Iowa,2020-03-09,42.0115,-93.2105,0.0,0.0,0.0
953,2020-02-14,IA,Iowa,2020-03-09,42.0115,-93.2105,0.0,0.0,0.0
954,2020-02-15,IA,Iowa,2020-03-09,42.0115,-93.2105,0.0,0.0,0.0
955,2020-02-16,IA,Iowa,2020-03-09,42.0115,-93.2105,0.0,0.0,0.0
956,2020-02-17,IA,Iowa,2020-03-09,42.0115,-93.2105,0.0,0.0,0.0
957,2020-02-18,IA,Iowa,2020-03-09,42.0115,-93.2105,0.0,0.0,0.0
958,2020-02-19,IA,Iowa,2020-03-09,42.0115,-93.2105,0.0,0.0,0.0
959,2020-02-20,IA,Iowa,2020-03-09,42.0115,-93.2105,0.0,0.0,0.0
960,2020-02-21,IA,Iowa,2020-03-09,42.0115,-93.2105,0.0,0.0,0.0
961,2020-02-22,IA,Iowa,2020-03-09,42.0115,-93.2105,0.0,0.0,0.0
962,2020-02-23,IA,Iowa,2020-03-09,42.0115,-93.2105,0.0,0.0,0.0
963,2020-02-24,IA,Iowa,2020-03-09,42.0115,-93.2105,0.0,0.0,0.0
964,2020-02-25,IA,Iowa,2020-03-09,42.0115,-93.2105,0.0,0.0,0.0
965,2020-02-26,IA,Iowa,2020-03-09,42.0115,-93.2105,0.0,0.0,0.0
966,2020-02-27,IA,Iowa,2020-03-09,42.0115,-93.2105,0.0,0.0,0.0
967,2020-02-28,IA,Iowa,2020-03-09,42.0115,-93.2105,0.0,0.0,0.0
968,2020-02-29,IA,Iowa,2020-03-09,42.0115,-93.2105,0.0,0.0,0.0
969,2020-03-01,IA,Iowa,2020-03-09,42.0115,-93.2105,0.0,0.0,0.0
970,2020-03-02,IA,Iowa,2020-03-09,42.0115,-93.2105,0.0,0.0,0.0
971,2020-03-03,IA,Iowa,2020-03-09,42.0115,-93.2105,0.0,0.0,0.0
972,2020-03-04,IA,Iowa,2020-03-09,42.0115,-93.2105,0.0,0.0,0.0
973,2020-03-05,IA,Iowa,2020-03-09,42.0115,-93.2105,0.0,0.0,0.0
974,2020-03-06,IA,Iowa,2020-03-09,42.0115,-93.2105,0.0,0.0,0.0
975,2020-03-07,IA,Iowa,2020-03-09,42.0115,-93.2105,0.0,0.0,0.0
976,2020-03-08,IA,Iowa,2020-03-09,42.0115,-93.2105,0.0,0.0,0.0
977,2020-03-09,IA,Iowa,2020-03-09,42.0115,-93.2105,0.0,0.0,0.0
978,2020-03-10,IA,Iowa,2020-03-09,42.0115,-93.2105,8.0,0.0,0.0
979,2020-03-11,IA,Iowa,2020-03-09,42.0115,-93.2105,13.0,0.0,0.0
980,2020-03-12,IA,Iowa,2020-03-09,42.0115,-93.2105,16.0,0.0,0.0
981,2020-03-13,IA,Iowa,2020-03-09,42.0115,-93.2105,17.0,0.0,0.0
982,2020-03-14,IA,Iowa,2020-03-09,42.0115,-93.2105,17.0,0.0,0.0
983,2020-03-15,IA,Iowa,2020-03-09,42.0115,-93.2105,18.0,0.0,0.0
984,2020-03-16,IA,Iowa,2020-03-09,42.0115,-93.2105,23.0,0.0,0.0
985,2020-03-17,IA,Iowa,2020-03-09,42.0115,-93.2105,23.0,0.0,0.0
986,2020-03-18,IA,Iowa,2020-03-09,42.0115,-93.2105,29.0,0.0,0.0
987,2020-03-19,IA,Iowa,2020-03-09,42.0115,-93.2105,44.0,0.0,0.0
988,2020-03-20,IA,Iowa,2020-03-09,42.0115,-93.2105,45.0,0.0,0.0
989,2020-03-21,IA,Iowa,2020-03-09,42.0115,-93.2105,68.0,0.0,0.0
990,2020-03-22,IA,Iowa,2020-03-09,42.0115,-93.2105,90.0,0.0,0.0
991,2020-03-23,IA,Iowa,2020-03-09,42.0115,-93.2105,90.0,0.0,0.0
992,2020-01-22,KS,Kansas,2020-03-12,38.5266,-96.7265,0.0,0.0,0.0
993,2020-01-23,KS,Kansas,2020-03-12,38.5266,-96.7265,0.0,0.0,0.0
994,2020-01-24,KS,Kansas,2020-03-12,38.5266,-96.7265,0.0,0.0,0.0
995,2020-01-25,KS,Kansas,2020-03-12,38.5266,-96.7265,0.0,0.0,0.0
996,2020-01-26,KS,Kansas,2020-03-12,38.5266,-96.7265,0.0,0.0,0.0
997,2020-01-27,KS,Kansas,2020-03-12,38.5266,-96.7265,0.0,0.0,0.0
998,2020-01-28,KS,Kansas,2020-03-12,38.5266,-96.7265,0.0,0.0,0.0
999,2020-01-29,KS,Kansas,2020-03-12,38.5266,-96.7265,0.0,0.0,0.0
1000,2020-01-30,KS,Kansas,2020-03-12,38.5266,-96.7265,0.0,0.0,0.0
1001,2020-01-31,KS,Kansas,2020-03-12,38.5266,-96.7265,0.0,0.0,0.0
1002,2020-02-01,KS,Kansas,2020-03-12,38.5266,-96.7265,0.0,0.0,0.0
1003,2020-02-02,KS,Kansas,2020-03-12,38.5266,-96.7265,0.0,0.0,0.0
1004,2020-02-03,KS,Kansas,2020-03-12,38.5266,-96.7265,0.0,0.0,0.0
1005,2020-02-04,KS,Kansas,2020-03-12,38.5266,-96.7265,0.0,0.0,0.0
1006,2020-02-05,KS,Kansas,2020-03-12,38.5266,-96.7265,0.0,0.0,0.0
1007,2020-02-06,KS,Kansas,2020-03-12,38.5266,-96.7265,0.0,0.0,0.0
1008,2020-02-07,KS,Kansas,2020-03-12,38.5266,-96.7265,0.0,0.0,0.0
1009,2020-02-08,KS,Kansas,2020-03-12,38.5266,-96.7265,0.0,0.0,0.0
1010,2020-02-09,KS,Kansas,2020-03-12,38.5266,-96.7265,0.0,0.0,0.0
1011,2020-02-10,KS,Kansas,2020-03-12,38.5266,-96.7265,0.0,0.0,0.0
1012,2020-02-11,KS,Kansas,2020-03-12,38.5266,-96.7265,0.0,0.0,0.0
1013,2020-02-12,KS,Kansas,2020-03-12,38.5266,-96.7265,0.0,0.0,0.0
1014,2020-02-13,KS,Kansas,2020-03-12,38.5266,-96.7265,0.0,0.0,0.0
1015,2020-02-14,KS,Kansas,2020-03-12,38.5266,-96.7265,0.0,0.0,0.0
1016,2020-02-15,KS,Kansas,2020-03-12,38.5266,-96.7265,0.0,0.0,0.0
1017,2020-02-16,KS,Kansas,2020-03-12,38.5266,-96.7265,0.0,0.0,0.0
1018,2020-02-17,KS,Kansas,2020-03-12,38.5266,-96.7265,0.0,0.0,0.0
1019,2020-02-18,KS,Kansas,2020-03-12,38.5266,-96.7265,0.0,0.0,0.0
1020,2020-02-19,KS,Kansas,2020-03-12,38.5266,-96.7265,0.0,0.0,0.0
1021,2020-02-20,KS,Kansas,2020-03-12,38.5266,-96.7265,0.0,0.0,0.0
1022,2020-02-21,KS,Kansas,2020-03-12,38.5266,-96.7265,0.0,0.0,0.0
1023,2020-02-22,KS,Kansas,2020-03-12,38.5266,-96.7265,0.0,0.0,0.0
1024,2020-02-23,KS,Kansas,2020-03-12,38.5266,-96.7265,0.0,0.0,0.0
1025,2020-02-24,KS,Kansas,2020-03-12,38.5266,-96.7265,0.0,0.0,0.0
1026,2020-02-25,KS,Kansas,2020-03-12,38.5266,-96.7265,0.0,0.0,0.0
1027,2020-02-26,KS,Kansas,2020-03-12,38.5266,-96.7265,0.0,0.0,0.0
1028,2020-02-27,KS,Kansas,2020-03-12,38.5266,-96.7265,0.0,0.0,0.0
1029,2020-02-28,KS,Kansas,2020-03-12,38.5266,-96.7265,0.0,0.0,0.0
1030,2020-02-29,KS,Kansas,2020-03-12,38.5266,-96.7265,0.0,0.0,0.0
1031,2020-03-01,KS,Kansas,2020-03-12,38.5266,-96.7265,0.0,0.0,0.0
1032,2020-03-02,KS,Kansas,2020-03-12,38.5266,-96.7265,0.0,0.0,0.0
1033,2020-03-03,KS,Kansas,2020-03-12,38.5266,-96.7265,0.0,0.0,0.0
1034,2020-03-04,KS,Kansas,2020-03-12,38.5266,-96.7265,0.0,0.0,0.0
1035,2020-03-05,KS,Kansas,2020-03-12,38.5266,-96.7265,0.0,0.0,0.0
1036,2020-03-06,KS,Kansas,2020-03-12,38.5266,-96.7265,0.0,0.0,0.0
1037,2020-03-07,KS,Kansas,2020-03-12,38.5266,-96.7265,0.0,0.0,0.0
1038,2020-03-08,KS,Kansas,2020-03-12,38.5266,-96.7265,0.0,0.0,0.0
1039,2020-03-09,KS,Kansas,2020-03-12,38.5266,-96.7265,0.0,0.0,0.0
1040,2020-03-10,KS,Kansas,2020-03-12,38.5266,-96.7265,1.0,0.0,0.0
1041,2020-03-11,KS,Kansas,2020-03-12,38.5266,-96.7265,1.0,0.0,0.0
1042,2020-03-12,KS,Kansas,2020-03-12,38.5266,-96.7265,1.0,0.0,0.0
1043,2020-03-13,KS,Kansas,2020-03-12,38.5266,-96.7265,5.0,0.0,1.0
1044,2020-03-14,KS,Kansas,2020-03-12,38.5266,-96.7265,8.0,0.0,1.0
1045,2020-03-15,KS,Kansas,2020-03-12,38.5266,-96.7265,8.0,0.0,1.0
1046,2020-03-16,KS,Kansas,2020-03-12,38.5266,-96.7265,11.0,0.0,1.0
1047,2020-03-17,KS,Kansas,2020-03-12,38.5266,-96.7265,18.0,0.0,1.0
1048,2020-03-18,KS,Kansas,2020-03-12,38.5266,-96.7265,18.0,0.0,1.0
1049,2020-03-19,KS,Kansas,2020-03-12,38.5266,-96.7265,34.0,0.0,1.0
1050,2020-03-20,KS,Kansas,2020-03-12,38.5266,-96.7265,44.0,0.0,1.0
1051,2020-03-21,KS,Kansas,2020-03-12,38.5266,-96.7265,57.0,0.0,2.0
1052,2020-03-22,KS,Kansas,2020-03-12,38.5266,-96.7265,64.0,0.0,2.0
1053,2020-03-23,KS,Kansas,2020-03-12,38.5266,-96.7265,64.0,0.0,2.0
1054,2020-01-22,KY,Kentucky,2020-03-06,37.6681,-84.6701,0.0,0.0,0.0
1055,2020-01-23,KY,Kentucky,2020-03-06,37.6681,-84.6701,0.0,0.0,0.0
1056,2020-01-24,KY,Kentucky,2020-03-06,37.6681,-84.6701,0.0,0.0,0.0
1057,2020-01-25,KY,Kentucky,2020-03-06,37.6681,-84.6701,0.0,0.0,0.0
1058,2020-01-26,KY,Kentucky,2020-03-06,37.6681,-84.6701,0.0,0.0,0.0
1059,2020-01-27,KY,Kentucky,2020-03-06,37.6681,-84.6701,0.0,0.0,0.0
1060,2020-01-28,KY,Kentucky,2020-03-06,37.6681,-84.6701,0.0,0.0,0.0
