,value,trip_class,show_to_aff,return_date,origin,number_of_changes,gate,found_at,duration,distance,destination,depart_date,actual,snapshot_on
750,42.9,0,True,2020-06-08,BCN,0,Ryanair,2020-02-26T17:54:32.108216,224,847,ROM,2020-06-04,True,2020-02-29
751,42.9,0,True,2020-03-06,STR,0,Ryanair,2020-02-26T08:54:01.313519,150,547,VIE,2020-03-03,True,2020-02-29
752,42.9,0,True,2020-03-08,CGN,0,Ryanair,2020-02-26T12:13:45.106400,180,643,CPH,2020-03-04,True,2020-02-29
753,42.9,0,True,2020-03-24,KUT,0,Ryanair,2020-02-26T13:23:00.100984,450,2534,BLQ,2020-03-10,True,2020-02-29
754,42.9,0,True,2020-06-13,MLA,0,Ryanair,2020-02-26T09:08:15.488295,100,186,CTA,2020-06-08,True,2020-02-29
755,42.9,0,True,2020-05-29,CTA,0,Ryanair,2020-02-26T16:23:11.559017,100,186,MLA,2020-05-21,True,2020-02-29
756,42.9,0,True,2020-04-01,DUB,0,Ryanair,2020-02-26T11:28:41.373929,110,224,LPL,2020-03-30,True,2020-02-29
757,42.9,0,True,2020-03-14,REU,0,Ryanair,2020-02-26T21:29:30.179095,270,1196,LON,2020-03-10,True,2020-02-29
758,42.9,0,True,2020-03-11,MAD,0,Ryanair,2020-02-26T21:37:56.032449,265,1149,MIL,2020-03-10,True,2020-02-29
759,42.9,0,True,2020-05-17,SOF,0,Ryanair,2020-02-27T02:47:58.930420,265,1305,BER,2020-05-13,True,2020-02-29
760,42.9,0,True,2020-05-27,VLC,0,Ryanair,2020-02-26T15:42:43.322615,180,720,OPO,2020-05-25,True,2020-02-29
761,42.9,0,True,2020-05-14,BRU,0,Ryanair,2020-02-26T15:05:58.351302,245,1066,REU,2020-05-07,True,2020-02-29
762,42.9,0,True,2020-04-28,CGN,0,Ryanair,2020-02-26T13:14:39.779388,160,488,LON,2020-04-24,True,2020-02-29
763,42.9,0,True,2020-04-16,BCN,0,Ryanair,2020-02-26T18:28:19.507884,199,782,MIL,2020-04-16,True,2020-02-29
764,42.9,0,True,2020-03-25,MIL,0,Ryanair,2020-02-26T13:40:44.220200,245,976,LON,2020-03-18,True,2020-02-29
765,42.9,0,True,2020-03-23,NAP,0,Ryanair,2020-02-26T04:39:20.875963,155,559,MLA,2020-03-20,True,2020-02-29
766,42.9,0,True,2020-03-29,MIL,0,Ryanair,2020-02-26T19:41:12.118790,185,659,BRU,2020-03-26,True,2020-02-29
767,42.9,0,True,2020-03-29,VCE,0,Ryanair,2020-02-26T12:16:49.415602,225,1105,MLA,2020-03-27,True,2020-02-29
768,42.93,0,True,2020-03-22,DTM,0,Kiwi.com,2020-03-01T00:07:02.688548,200,809,KTW,2020-03-20,True,2020-02-29
769,42.93,0,True,2020-03-14,OSL,0,Ryanair,2020-02-28T09:29:36.690275,220,988,WAW,2020-03-13,True,2020-02-29
770,42.95,0,True,2020-03-30,BUD,0,Ryanair,2020-02-29T22:28:00.029969,140,471,PRG,2020-03-28,True,2020-02-29
771,42.95,0,True,2020-04-03,CNN,0,MyHolidays,2020-02-29T19:29:31.272068,125,216,COK,2020-03-30,True,2020-02-29
772,42.95,0,True,2020-04-13,NHA,0,Trip.com,2020-02-28T07:31:51.711174,210,1017,HPH,2020-04-06,True,2020-02-29
773,42.95,0,True,2020-03-13,VII,0,Trip.com,2020-02-26T10:04:28.179419,190,826,DLI,2020-03-10,True,2020-02-29
774,42.96,0,True,2020-09-13,NAP,0,JetCompass,2020-02-27T22:19:10.608387,125,316,PMO,2020-08-30,True,2020-02-29
775,43.02,0,True,2020-03-22,GAU,0,MyHolidays,2020-02-26T09:26:00.499493,130,331,IXB,2020-03-20,True,2020-02-29
776,43.05,0,True,2020-03-10,LON,0,Aviakassa,2020-02-26T21:47:28.799471,275,1340,OPO,2020-03-03,True,2020-02-29
777,43.05,0,True,2020-05-11,WAW,0,Ryanair,2020-02-29T17:30:17.372639,215,947,CGN,2020-05-08,True,2020-02-29
778,43.05,0,True,2020-03-31,SAO,2,Mytrip.com,2020-02-26T20:27:59.169618,1060,556,MGF,2020-03-28,True,2020-02-29
779,43.05,0,True,2020-04-08,KRK,0,Ryanair,2020-02-28T10:40:11.648622,110,299,LWO,2020-04-01,True,2020-02-29
780,43.05,0,True,2020-03-31,WAW,0,Ryanair,2020-02-29T16:27:24.075879,270,1330,ROM,2020-03-26,True,2020-02-29
781,43.05,0,True,2020-03-22,LON,0,Aviakassa,2020-02-27T17:40:02.426661,255,1172,POZ,2020-03-19,True,2020-02-29
782,43.11,0,True,2020-03-13,DEN,0,eDreams US,2020-02-26T23:25:17.662068,238,1008,LAS,2020-03-02,True,2020-02-29
783,43.11,0,True,2020-04-06,DUS,0,eDreams,2020-02-27T01:28:26.635406,275,1341,PMI,2020-03-30,True,2020-02-29
784,43.13,0,True,2020-04-30,BUH,0,Cheaptickets.com,2020-02-29T17:32:42.712563,110,308,CLJ,2020-04-27,True,2020-02-29
785,43.13,0,True,2020-05-13,CLJ,0,Cheaptickets.com,2020-02-28T10:31:19.702857,110,308,BUH,2020-05-11,True,2020-02-29
786,43.17,0,True,2020-04-13,RIO,0,Mytrip.com,2020-02-26T12:03:34.513980,120,417,VIX,2020-04-09,True,2020-02-29
787,43.17,0,True,2020-06-07,BLQ,0,MyHolidays,2020-02-27T21:46:33.776179,185,766,TIA,2020-05-27,True,2020-02-29
788,43.2,0,True,2020-03-22,MNL,0,Trip.com,2020-02-26T18:48:39.593564,195,567,CEB,2020-03-19,True,2020-02-29
789,43.21,0,True,2020-03-21,PXU,0,Trip.com,2020-02-29T21:19:04.715905,185,834,HAN,2020-03-14,True,2020-02-29
790,43.21,0,True,2020-05-11,CGN,0,FlightNetwork,2020-02-27T15:49:15.714225,295,1448,CRA,2020-05-04,True,2020-02-29
791,43.29,0,True,2020-03-23,DEL,0,Trip.com,2020-02-26T12:23:33.686253,175,660,IDR,2020-03-21,True,2020-02-29
792,43.3,0,True,2020-06-10,CPH,0,Ryanair,2020-02-27T06:33:27.045497,220,912,LON,2020-06-06,True,2020-02-29
793,43.3,0,True,2020-04-08,SOF,0,FlyFar,2020-02-29T18:20:50.560799,265,1237,LCA,2020-04-05,True,2020-02-29
794,43.3,0,True,2020-03-12,BCD,0,Trip.com,2020-02-27T01:29:32.659996,165,477,MNL,2020-03-11,True,2020-02-29
795,43.33,0,True,2020-06-02,PRG,0,Ryanair,2020-02-26T17:44:39.304968,170,599,MIL,2020-05-26,True,2020-02-29
796,43.33,0,True,2020-06-02,PRG,0,Ryanair,2020-02-27T02:30:34.812658,175,697,BRU,2020-05-26,True,2020-02-29
797,43.35,0,True,2020-03-14,IST,0,Kiwi.com,2020-02-26T22:46:34.350971,175,654,VAS,2020-03-13,True,2020-02-29
798,43.36,0,True,2020-03-14,BRU,0,Ryanair,2020-02-27T19:54:16.096105,210,821,CCF,2020-03-07,True,2020-02-29
