,value,trip_class,show_to_aff,return_date,origin,number_of_changes,gate,found_at,duration,distance,destination,depart_date,actual,snapshot_on
372,28.8,0,True,2020-03-26,PSA,0,Ryanair,2020-02-15T07:24:33.526560,170,653,PMO,2020-03-26,True,2020-02-18
373,28.8,0,True,2020-04-21,GRO,0,Ryanair,2020-02-16T01:52:22.670108,260,1126,LON,2020-04-07,True,2020-02-18
374,28.8,0,True,2020-08-24,BSB,1,Mytrip.com,2020-02-17T17:34:06.157620,745,592,BHZ,2020-08-03,True,2020-02-18
375,28.8,0,True,2020-04-24,BER,0,Ryanair,2020-02-17T04:45:55.779006,200,929,ZAD,2020-04-20,True,2020-02-18
376,28.8,0,True,2020-03-18,NUE,0,Ryanair,2020-02-15T12:30:29.858846,165,645,BUD,2020-03-11,True,2020-02-18
377,28.81,0,True,2020-04-20,SCL,0,BudgetAir.es,2020-02-15T02:04:10.828589,158,619,ZCO,2020-03-16,True,2020-02-18
378,28.92,0,True,2020-05-25,BRU,0,Ryanair,2020-02-15T13:39:28.306004,180,688,RDZ,2020-05-22,True,2020-02-18
379,28.95,0,True,2020-03-10,PMC,0,FlightNetwork,2020-02-15T21:11:10.081321,130,511,BBA,2020-03-06,True,2020-02-18
380,28.95,0,True,2020-03-28,STL,0,Mytrip.com,2020-02-17T01:21:36.315504,130,239,IRK,2020-03-27,True,2020-02-18
381,28.97,0,True,2020-02-21,IXC,0,Sastiticket,2020-02-18T07:22:13.605687,115,237,DEL,2020-02-20,True,2020-02-18
382,29.0,0,True,2020-03-03,TGG,0,Trip.com,2020-02-18T07:26:25.625919,130,330,KUL,2020-03-02,True,2020-02-18
383,29.02,0,True,2020-04-01,LBA,0,Ryanair,2020-02-18T10:42:32.851367,125,306,DUB,2020-03-29,True,2020-02-18
384,29.08,0,True,2020-02-22,IST,0,Kiwi.com,2020-02-17T06:43:32.063670,140,428,KYA,2020-02-19,True,2020-02-18
385,29.08,0,True,2020-06-03,WAW,0,Kiwi.com,2020-02-17T22:39:52.780905,160,562,VIE,2020-06-02,True,2020-02-18
386,29.08,0,True,2020-03-02,EDO,0,Kiwi.com,2020-02-17T20:55:41.444335,120,242,IST,2020-02-24,True,2020-02-18
387,29.1,0,True,2020-03-03,BZK,0,SuperKassa.ru,2020-02-17T22:17:27.509473,260,979,KRR,2020-02-28,True,2020-02-18
388,29.1,0,True,2020-03-05,CJJ,0,Trip.com,2020-02-15T17:38:13.245860,135,368,CJU,2020-03-03,True,2020-02-18
389,29.1,0,True,2020-02-28,KRR,0,SuperKassa.ru,2020-02-18T07:19:27.548346,260,979,BZK,2020-02-25,True,2020-02-18
390,29.13,0,True,2020-02-25,IST,0,Pegasus Airlines,2020-02-17T21:35:24.857432,150,430,BJV,2020-02-20,True,2020-02-18
391,29.14,0,True,2020-03-05,SEL,0,eDreams,2020-02-18T12:15:35.607664,135,451,CJU,2020-03-03,True,2020-02-18
392,29.3,0,True,2020-04-03,BRI,0,Ryanair,2020-02-14T12:35:56.857983,160,619,MLA,2020-04-01,True,2020-02-18
393,29.32,0,True,2020-03-30,LON,0,Ryanair,2020-02-17T18:00:13.806565,280,1387,WAW,2020-03-27,True,2020-02-18
394,29.38,0,True,2020-03-03,KUL,0,Budgetair.my,2020-02-18T11:28:22.751275,215,969,KCH,2020-02-25,True,2020-02-18
395,29.43,0,True,2020-05-17,GAU,0,Mytrip.com,2020-02-16T19:37:53.884355,120,275,IMF,2020-05-14,True,2020-02-18
396,29.49,0,True,2020-02-19,CJU,0,Kiwi.com,2020-02-18T10:50:15.817755,100,183,KWJ,2020-02-19,True,2020-02-18
397,29.59,0,True,2020-03-31,KBR,0,Trip.com,2020-02-17T02:54:02.959349,135,385,KUL,2020-03-31,True,2020-02-18
